"DownloadSpeed","UploadSpeed","PacketLoss","ISP","ExternalIPSum","UsedServer","Jitter","Latency","Timestamp"
"382.1017","36.6274","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","16","12/01/2020 00:08:42"
"383.9663","36.6214","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/01/2020 00:19:41"
"381.5056","36.5888","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/01/2020 00:33:37"
"382.7075","36.5762","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/01/2020 00:48:07"
"384.4335","36.5176","0","Virgin Media","306","speed.custdc.net","1","16","12/01/2020 01:04:08"
"384.0009","36.5667","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/01/2020 01:20:21"
"371.398","36.5653","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","2","16","12/01/2020 01:34:05"
"346.0862","36.5947","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/01/2020 01:53:20"
"383.5082","36.5903","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","17","12/01/2020 02:03:42"
"385.3263","36.5968","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/01/2020 02:18:02"
"383.4481","36.6088","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/01/2020 02:39:37"
"383.5089","36.5845","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/01/2020 02:58:58"
"383.7863","36.5887","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/01/2020 03:03:58"
"383.312","36.6049","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/01/2020 03:21:26"
"383.0858","36.5936","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","14","12/01/2020 03:34:40"
"384.0106","36.5841","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/01/2020 03:55:28"
"384.1871","36.5737","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/01/2020 04:08:21"
"384.6876","36.5241","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/01/2020 04:19:08"
"384.0493","36.6787","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/01/2020 04:35:35"
"384.7578","36.5036","0","Virgin Media","306","speed.custdc.net","1","15","12/01/2020 04:55:34"
"384.5507","36.5922","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/01/2020 05:12:57"
"384.2278","36.5863","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/01/2020 05:28:10"
