"DownloadSpeed","UploadSpeed","PacketLoss","ISP","ExternalIPSum","UsedServer","Jitter","Latency","Timestamp"
"24.1913","18.4057","0","BT","561","speedtestmera.vs.mythic-beasts.com","6","10","2020-12-02T00:06:43Z"
"39.2425","18.7029","0","BT","561","speed.custdc.net","2","8","2020-12-02T00:32:09Z"
"38.308","18.6675","0","BT","561","speedtestmera.vs.mythic-beasts.com","2","9","2020-12-02T00:48:51Z"
"35.7865","18.7007","0","BT","561","speedtestmera.vs.mythic-beasts.com","3","8","2020-12-02T01:44:36Z"
"37.7215","18.4985","0","BT","561","speed.custdc.net","1","9","2020-12-02T02:06:53Z"
"36.8999","18.7625","0","BT","561","speedtestmera.vs.mythic-beasts.com","7","8","2020-12-02T02:28:19Z"
"40.7778","18.697","0","BT","561","speedtestmera.vs.mythic-beasts.com","0","8","2020-12-02T02:48:27Z"
"40.9123","18.7055","0","BT","561","speedtestmera.vs.mythic-beasts.com","4","7","2020-12-02T03:14:47Z"
"37.8076","18.9323","0","BT","561","speedtestmera.vs.mythic-beasts.com","2","9","2020-12-02T03:30:23Z"
"38.8562","18.6925","0","BT","561","speedtestmera.vs.mythic-beasts.com","1","8","2020-12-02T03:48:59Z"
"36.9949","18.7036","0","BT","561","speedtestmera.vs.mythic-beasts.com","2","9","2020-12-02T04:35:16Z"
"41.518","18.697","0","BT","561","speedtestmera.vs.mythic-beasts.com","2","8","2020-12-02T04:59:50Z"
"41.4951","18.6952","0","BT","561","speedtestmera.vs.mythic-beasts.com","2","8","2020-12-02T05:34:39Z"
"39.8817","18.6993","0","BT","561","speed.custdc.net","3","9","2020-12-02T05:59:16Z"
"37.9769","18.6862","0","BT","561","speed.custdc.net","6","9","2020-12-02T06:18:40Z"
"36.8506","18.6787","0","BT","561","speedtestmera.vs.mythic-beasts.com","24","9","2020-12-02T06:34:08Z"
"39.15","18.7063","0","BT","561","speedtestmera.vs.mythic-beasts.com","4","8","2020-12-02T06:56:40Z"
"38.2311","18.688","0","BT","561","speedtestmera.vs.mythic-beasts.com","1","8","2020-12-02T07:19:01Z"
"40.7589","18.2558","0","BT","561","speedtestmera.vs.mythic-beasts.com","3","8","2020-12-02T07:41:51Z"
"39.5393","18.5958","0","BT","561","speedtestmera.vs.mythic-beasts.com","4","9","2020-12-02T08:09:34Z"
"39.4182","18.6818","0","BT","561","speed.custdc.net","2","9","2020-12-02T08:27:44Z"
"40.6097","18.6872","0","BT","561","speed.custdc.net","2","9","2020-12-02T08:50:08Z"
"39.2647","18.5603","0","BT","561","speed.custdc.net","2","8","2020-12-02T09:10:51Z"
"38.0204","18.6961","0","BT","561","speedtestmera.vs.mythic-beasts.com","2","8","2020-12-02T09:39:42Z"
"33.6539","18.4769","0","BT","561","speedtestmera.vs.mythic-beasts.com","8","14","2020-12-02T09:58:22Z"
"39.258","18.6986","0","BT","561","speed.custdc.net","1","9","2020-12-02T10:15:40Z"
"41.3579","18.764","0","BT","561","speedtestmera.vs.mythic-beasts.com","2","8","2020-12-02T10:38:14Z"
"36.9072","18.7264","0","BT","561","speedtestmera.vs.mythic-beasts.com","3","8","2020-12-02T10:54:21Z"
"39.3214","18.6835","0","BT","561","speed.custdc.net","2","9","2020-12-02T11:23:36Z"
"38.0443","18.6317","0","BT","561","speedtestmera.vs.mythic-beasts.com","7","8","2020-12-02T11:41:45Z"
"38.3597","18.694","0","BT","561","speedtestmera.vs.mythic-beasts.com","5","8","2020-12-02T11:59:03Z"
"41.569","18.6918","0","BT","561","speedtestmera.vs.mythic-beasts.com","1","9","2020-12-02T12:16:38Z"
"37.9961","18.6982","0","BT","561","speedtestmera.vs.mythic-beasts.com","3","9","2020-12-02T12:33:41Z"
"39.6508","18.54","0","BT","561","speed.custdc.net","2","9","2020-12-02T12:51:08Z"
