"DownloadSpeed","UploadSpeed","PacketLoss","ISP","ExternalIPSum","UsedServer","Jitter","Latency","Timestamp"
"376.0801","36.6381","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","20","01/11/2021 00:14:17"
"377.936","36.2707","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","20","01/11/2021 00:20:39"
"354.5672","36.476","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","22","01/11/2021 00:37:03"
"344.6596","36.5378","0","Virgin Media","452","speed.custdc.net","2","19","01/11/2021 00:46:29"
"365.6354","36.5251","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","1","22","01/11/2021 01:10:20"
"364.8771","36.5996","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","1","20","01/11/2021 01:22:53"
"374.1252","36.5764","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","3","21","01/11/2021 01:39:56"
"378.1975","36.5892","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","4","20","01/11/2021 01:50:28"
"362.7575","36.6679","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","21","01/11/2021 02:03:14"
"375.8686","36.3505","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","18","01/11/2021 02:21:28"
"373.6875","36.4532","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","1","21","01/11/2021 02:38:17"
"380.5421","36.6926","0","Virgin Media","452","speed.custdc.net","1","18","01/11/2021 02:50:11"
"375.0727","36.4868","0","Virgin Media","452","speed.custdc.net","1","19","01/11/2021 03:03:17"
"374.4952","36.5543","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","3","21","01/11/2021 03:16:39"
"380.9312","36.5889","0","Virgin Media","452","speed.custdc.net","2","18","01/11/2021 03:34:55"
"373.7066","36.6068","0","Virgin Media","452","basl-speedtest-1.server.virginmedia.net","3","19","01/11/2021 03:58:13"
"362.0596","35.6269","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","19","01/11/2021 04:12:31"
"349.9159","36.5836","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","20","01/11/2021 04:20:12"
"338.0366","36.5912","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","3","20","01/11/2021 04:31:51"
"377.2819","36.5938","0","Virgin Media","452","basl-speedtest-1.server.virginmedia.net","3","20","01/11/2021 04:52:18"
"374.9816","36.5944","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","4","19","01/11/2021 05:11:08"
"357.95","36.7703","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","19","01/11/2021 05:29:04"
"380.6213","36.5869","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","5","20","01/11/2021 05:40:20"
"376.4823","36.3673","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","4","21","01/11/2021 05:47:38"
"359.6186","36.5594","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","4","20","01/11/2021 06:04:44"
"378.5741","36.5804","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","3","20","01/11/2021 06:26:12"
"377.0743","36.7021","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","1","20","01/11/2021 06:42:15"
"358.6175","36.4939","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","1","20","01/11/2021 06:57:13"
"379.1755","36.5466","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","3","19","01/11/2021 07:06:42"
"365.5987","36.54","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","3","20","01/11/2021 07:20:35"
"354.6619","36.5022","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","3","20","01/11/2021 07:38:11"
"366.9436","36.6102","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","4","20","01/11/2021 07:56:42"
"364.0975","36.5019","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","3","21","01/11/2021 08:08:16"
"317.1322","36.6072","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","9","20","01/11/2021 08:17:07"
"318.0565","36.5343","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","1","21","01/11/2021 08:43:22"
