"DownloadSpeed","UploadSpeed","PacketLoss","ISP","ExternalIPSum","UsedServer","Jitter","Latency","Timestamp"
"382.8887","36.5572","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","8","15","12/12/2020 00:09:05"
"304.504","36.622","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/12/2020 00:24:35"
"349.7977","36.5908","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/12/2020 00:34:15"
"381.6783","36.6093","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","15","12/12/2020 00:45:30"
"382.0127","36.5842","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/12/2020 01:01:59"
"383.8966","36.3209","0","Virgin Media","306","speed.custdc.net","4","15","12/12/2020 01:21:36"
"383.4377","36.4522","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","15","12/12/2020 01:32:24"
"383.6931","36.5843","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/12/2020 01:53:35"
"383.7174","36.5605","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/12/2020 02:02:13"
"381.084","36.5575","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/12/2020 02:15:30"
"384.0404","36.3274","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/12/2020 02:44:14"
"384.3526","36.5606","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/12/2020 02:58:22"
"384.4328","36.2697","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","16","12/12/2020 03:11:43"
"377.2302","36.3807","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/12/2020 03:18:23"
"383.5586","36.5982","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/12/2020 03:33:04"
"383.4436","36.546","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/12/2020 03:47:06"
"344.9027","36.6037","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","16","12/12/2020 04:11:31"
"382.727","36.5627","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/12/2020 04:27:08"
"382.8288","36.5626","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","15","12/12/2020 04:33:11"
"383.1896","36.5873","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","16","12/12/2020 04:52:01"
"384.086","36.5996","0","Virgin Media","306","speed.custdc.net","1","15","12/12/2020 05:10:56"
"384.4006","36.5966","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/12/2020 05:22:59"
"383.7145","36.6049","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/12/2020 05:42:41"
"383.3962","36.3837","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/12/2020 05:59:24"
"381.0536","36.1286","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/12/2020 06:08:02"
"383.7311","36.2087","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/12/2020 06:21:05"
"381.5807","36.2533","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/12/2020 06:40:31"
"384.655","36.5992","0","Virgin Media","306","speed.custdc.net","0","16","12/12/2020 06:52:00"
"384.2554","36.6081","0","Virgin Media","306","speed.custdc.net","1","15","12/12/2020 07:13:44"
"385.1814","36.511","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/12/2020 07:19:05"
"383.6937","36.4923","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","14","12/12/2020 07:32:29"
"384.9835","36.6054","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/12/2020 07:47:59"
"384.3608","36.4364","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/12/2020 08:10:00"
