"DownloadSpeed","UploadSpeed","PacketLoss","ISP","ExternalIPSum","UsedServer","Jitter","Latency","Timestamp"
"382.8887","36.5572","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","8","15","12/12/2020 00:09:05"
"304.504","36.622","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/12/2020 00:24:35"
"349.7977","36.5908","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/12/2020 00:34:15"
"381.6783","36.6093","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","15","12/12/2020 00:45:30"
"382.0127","36.5842","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/12/2020 01:01:59"
"383.8966","36.3209","0","Virgin Media","306","speed.custdc.net","4","15","12/12/2020 01:21:36"
"383.4377","36.4522","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","15","12/12/2020 01:32:24"
"383.6931","36.5843","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/12/2020 01:53:35"
"383.7174","36.5605","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/12/2020 02:02:13"
"381.084","36.5575","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/12/2020 02:15:30"
"384.0404","36.3274","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/12/2020 02:44:14"
"384.3526","36.5606","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/12/2020 02:58:22"
"384.4328","36.2697","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","16","12/12/2020 03:11:43"
"377.2302","36.3807","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/12/2020 03:18:23"
"383.5586","36.5982","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/12/2020 03:33:04"
"383.4436","36.546","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/12/2020 03:47:06"
"344.9027","36.6037","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","16","12/12/2020 04:11:31"
"382.727","36.5627","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/12/2020 04:27:08"
"382.8288","36.5626","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","15","12/12/2020 04:33:11"
"383.1896","36.5873","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","16","12/12/2020 04:52:01"
"384.086","36.5996","0","Virgin Media","306","speed.custdc.net","1","15","12/12/2020 05:10:56"
"384.4006","36.5966","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/12/2020 05:22:59"
"383.7145","36.6049","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/12/2020 05:42:41"
"383.3962","36.3837","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/12/2020 05:59:24"
"381.0536","36.1286","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/12/2020 06:08:02"
"383.7311","36.2087","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/12/2020 06:21:05"
"381.5807","36.2533","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/12/2020 06:40:31"
"384.655","36.5992","0","Virgin Media","306","speed.custdc.net","0","16","12/12/2020 06:52:00"
"384.2554","36.6081","0","Virgin Media","306","speed.custdc.net","1","15","12/12/2020 07:13:44"
"385.1814","36.511","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/12/2020 07:19:05"
"383.6937","36.4923","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","14","12/12/2020 07:32:29"
"384.9835","36.6054","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/12/2020 07:47:59"
"384.3608","36.4364","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/12/2020 08:10:00"
"382.7647","36.4796","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/12/2020 08:27:08"
"384.9435","36.5787","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/12/2020 08:40:23"
"383.3762","36.5999","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/12/2020 08:49:01"
"378.5435","36.6225","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","1","16","12/12/2020 09:14:01"
"384.8764","36.7199","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/12/2020 09:23:24"
"382.4124","36.5569","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/12/2020 09:38:56"
"384.4256","36.5945","0","Virgin Media","306","speed.custdc.net","1","14","12/12/2020 09:50:32"
"383.1209","36.2586","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","16","12/12/2020 10:12:39"
"327.6067","36.4419","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/12/2020 10:16:09"
"382.6395","36.5717","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","16","12/12/2020 10:42:28"
"383.1225","36.7065","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/12/2020 10:56:25"
"382.5367","36.5992","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/12/2020 11:10:43"
"384.3706","36.4529","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","15","12/12/2020 11:17:43"
"372.1541","36.591","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","3","16","12/12/2020 11:40:47"
"384.1923","36.599","0","Virgin Media","306","speed.custdc.net","2","15","12/12/2020 11:57:09"
"382.5861","36.5796","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/12/2020 12:13:39"
"382.7152","36.2974","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","6","16","12/12/2020 12:17:03"
"382.9715","36.5767","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","15","12/12/2020 12:37:05"
"385.0769","36.6804","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","6","14","12/12/2020 12:57:29"
"358.9594","36.5937","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/12/2020 13:07:09"
"383.0905","36.5932","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","14","12/12/2020 13:23:03"
"386.7235","36.6851","0","Virgin Media","306","speed.custdc.net","5","15","12/12/2020 13:37:45"
"383.4311","36.5828","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/12/2020 13:56:20"
"384.768","36.7406","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/12/2020 14:05:03"
"383.7251","36.2982","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/12/2020 14:21:44"
"382.6926","36.366","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","16","12/12/2020 14:44:30"
"384.0872","36.6879","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/12/2020 14:50:31"
"383.2452","36.6015","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/12/2020 15:02:08"
"382.4887","36.4964","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/12/2020 15:22:48"
"359.6132","36.5878","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/12/2020 15:31:16"
"383.3537","36.544","0","Virgin Media","306","speed.custdc.net","4","14","12/12/2020 15:46:02"
"384.1666","36.5793","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/12/2020 16:05:24"
"384.1632","36.4057","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","14","12/12/2020 16:18:46"
"383.6599","36.6075","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","16","12/12/2020 16:31:18"
"380.5124","36.3273","0","Virgin Media","306","speed.custdc.net","7","16","12/12/2020 16:57:51"
"366.0973","36.6489","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","1","16","12/12/2020 17:13:53"
"383.5025","36.6283","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/12/2020 17:17:49"
"384.9249","36.5693","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/12/2020 17:38:22"
"344.9295","36.5322","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","16","12/12/2020 17:49:03"
"383.2864","36.5147","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","16","12/12/2020 18:13:28"
"383.4629","36.4292","0","Virgin Media","306","speed.custdc.net","3","15","12/12/2020 18:23:22"
"383.2031","36.5435","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/12/2020 18:32:45"
"384.1802","36.5547","0","Virgin Media","306","speed.custdc.net","3","15","12/12/2020 18:54:39"
"383.8052","36.5854","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","16","12/12/2020 19:12:05"
"383.1265","36.5986","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","15","12/12/2020 19:26:44"
