"DownloadSpeed","UploadSpeed","PacketLoss","ISP","ExternalIPSum","UsedServer","Jitter","Latency","Timestamp"
"377.8495","36.406","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","3","21","01/05/2021 00:02:41"
"380.7212","36.6144","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","1","19","01/05/2021 00:16:30"
"383.7298","36.5505","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","4","20","01/05/2021 00:34:03"
"325.7368","36.5397","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","1","23","01/05/2021 00:50:32"
"383.0979","36.4317","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","3","21","01/05/2021 01:05:00"
"381.9134","36.5147","0","Virgin Media","452","speed.custdc.net","3","20","01/05/2021 01:15:56"
"382.7074","36.5911","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","22","01/05/2021 01:44:25"
"381.3802","36.5616","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","21","01/05/2021 01:47:10"
"382.8854","36.5808","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","21","01/05/2021 02:06:26"
"383.2908","36.5786","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","20","01/05/2021 02:21:32"
"384.5822","36.704","0","Virgin Media","452","speed.custdc.net","6","18","01/05/2021 02:31:40"
"383.4814","36.5761","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","21","01/05/2021 02:53:45"
"380.6773","36.6159","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","20","01/05/2021 03:06:17"
"380.1038","36.5872","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","21","01/05/2021 03:21:12"
"384.5271","36.5795","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","18","01/05/2021 03:42:29"
"384.4238","36.6122","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","21","01/05/2021 03:47:43"
"383.865","36.5795","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","20","01/05/2021 04:08:43"
"383.2299","36.5468","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","3","21","01/05/2021 04:21:26"
"384.6304","36.6081","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","18","01/05/2021 04:31:24"
"366.6378","36.5795","0","Virgin Media","452","basl-speedtest-1.server.virginmedia.net","3","20","01/05/2021 04:56:14"
"383.0799","36.6067","0","Virgin Media","452","speed.custdc.net","2","18","01/05/2021 05:06:20"
"364.886","36.6061","0","Virgin Media","452","basl-speedtest-1.server.virginmedia.net","3","18","01/05/2021 05:24:42"
"383.7075","36.5641","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","20","01/05/2021 05:37:33"
"384.0836","36.583","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","21","01/05/2021 05:51:50"
"384.7763","36.5258","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","20","01/05/2021 06:01:05"
"378.6843","36.4922","0","Virgin Media","452","basl-speedtest-1.server.virginmedia.net","2","20","01/05/2021 06:17:00"
"382.303","36.5677","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","6","22","01/05/2021 06:34:11"
"381.1283","36.5653","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","3","20","01/05/2021 06:55:20"
"374.5528","36.6121","0","Virgin Media","452","basl-speedtest-1.server.virginmedia.net","3","19","01/05/2021 07:12:43"
"382.7273","36.5787","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","1","22","01/05/2021 07:17:02"
"375.1793","36.3577","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","21","01/05/2021 07:41:21"
"375.6066","36.3719","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","4","20","01/05/2021 07:46:56"
"347.4774","36.3785","0","Virgin Media","452","speed.custdc.net","4","19","01/05/2021 08:07:18"
