"DownloadSpeed","UploadSpeed","PacketLoss","ISP","ExternalIPSum","UsedServer","Jitter","Latency","Timestamp"
"384.3446","36.4755","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","11/29/2020 00:04:20"
"384.8716","32.323","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","14","11/29/2020 00:16:40"
"382.2361","36.5541","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","11/29/2020 00:43:48"
"382.4743","36.5962","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","11/29/2020 00:46:13"
"377.4124","36.6123","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","11/29/2020 00:49:35"
"356.4067","36.544","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","11/29/2020 01:04:49"
"382.5353","36.6013","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","11/29/2020 01:25:12"
"370.4823","36.6031","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","11/29/2020 01:39:10"
"377.0362","36.5764","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","11/29/2020 01:50:13"
"384.7484","36.5841","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","11/29/2020 02:06:11"
"382.2168","36.6023","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","11/29/2020 02:26:23"
"382.9474","36.6625","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","14","11/29/2020 02:43:28"
"382.0325","36.5827","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","11/29/2020 02:46:28"
"383.6183","36.6022","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","11/29/2020 03:11:28"
"382.4452","36.5939","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","15","11/29/2020 03:26:56"
"384.6124","36.6163","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","17","16","11/29/2020 03:40:33"
"384.8164","36.607","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","18","11/29/2020 03:55:54"
"381.6838","36.7345","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","11/29/2020 04:03:28"
"384.1693","36.5624","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","11/29/2020 04:28:30"
"383.7489","36.6059","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","11/29/2020 04:38:19"
"383.5834","36.5616","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","11/29/2020 04:53:32"
"383.7769","36.579","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","11/29/2020 05:11:04"
"383.7861","36.5634","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","11/29/2020 05:19:40"
