"DownloadSpeed","UploadSpeed","PacketLoss","ISP","ExternalIPSum","UsedServer","Jitter","Latency","Timestamp"
"353.0189","36.4786","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","3","20","01/10/2021 00:10:31"
"362.1198","36.4579","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","5","22","01/10/2021 00:18:42"
"359.9474","36.5672","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","20","01/10/2021 00:34:42"
"360.001","36.3361","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","3","19","01/10/2021 00:51:48"
"328.3694","36.8222","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","5","20","01/10/2021 01:08:46"
"365.4947","36.5915","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","1","21","01/10/2021 01:28:43"
"349.7339","36.6108","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","4","21","01/10/2021 01:34:41"
"344.634","36.582","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","20","01/10/2021 01:56:01"
"346.7378","36.633","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","4","20","01/10/2021 02:01:41"
"376.0686","36.467","0","Virgin Media","452","basl-speedtest-1.server.virginmedia.net","7","21","01/10/2021 02:21:44"
"369.0004","36.5115","0","Virgin Media","452","speed.custdc.net","1","18","01/10/2021 02:36:06"
"338.8957","36.5142","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","1","20","01/10/2021 02:47:20"
"331.0624","36.5557","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","20","01/10/2021 03:01:58"
"350.5157","36.5696","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","21","01/10/2021 03:24:40"
"350.0713","36.599","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","19","01/10/2021 03:42:16"
"362.9399","36.7238","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","1","20","01/10/2021 03:53:32"
"374.7173","36.5481","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","20","01/10/2021 04:10:32"
"359.1665","36.5802","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","4","20","01/10/2021 04:18:33"
"337.4422","36.5889","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","21","01/10/2021 04:41:52"
"370.8986","36.6309","0","Virgin Media","452","basl-speedtest-1.server.virginmedia.net","6","19","01/10/2021 04:51:43"
"350.3754","36.6148","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","3","20","01/10/2021 05:03:19"
"317.4508","36.5569","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","1","19","01/10/2021 05:28:49"
"377.2845","36.6547","0","Virgin Media","452","speed.custdc.net","4","18","01/10/2021 05:31:47"
"372.0528","36.5739","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","5","21","01/10/2021 05:56:21"
